Bug ID,Product,Component,Summary
774615,Firefox for Android,Theme and Visual Design,Menu grows in from the wrong corner
774952,Firefox for Android,Theme and Visual Design,Request: Ability to open and close sidebar by drag
774969,Firefox for Android,Theme and Visual Design,One browser_toolbar.xml to rule them all
779556,Firefox for Android,Theme and Visual Design,Fade bottom of menus for better option discoverability
781595,Firefox for Android,Theme and Visual Design,"Include Home button, Apps, Addons, and Downloads button in tab bar"
784310,Firefox for Android,Theme and Visual Design,Tabs button area overlaps tabs when tab menu is open
784366,Firefox for Android,Theme and Visual Design,Menu opens in the wrong direction
785478,Firefox for Android,Theme and Visual Design,"Fennec should use a consistent theme for dialogs, highlights, lists, etc."
788240,Firefox for Android,Theme and Visual Design,Add preference to hide close buttons on tabs
792865,Firefox for Android,Theme and Visual Design,Forward button looks disabled when it is enabled in the new menu
795408,Firefox for Android,Theme and Visual Design,Provide LDPI graphics for Firefox on Android
799345,Firefox for Android,Theme and Visual Design,Long URL on unresponsive dialog results in obscured action buttons
799967,Firefox for Android,Theme and Visual Design,Set up test builds for custom content fonts
802139,Firefox for Android,Theme and Visual Design,Slow UI transition for Tabs Menu button when TabsTray is closed
805351,Firefox for Android,Theme and Visual Design,Add graphics for retina-Android (2560x1600) tablets
810081,Firefox for Android,Theme and Visual Design,Shadow appears under URL bar for about: page
811567,Firefox for Android,Theme and Visual Design,Menu boxes are broken on Google
819640,Firefox for Android,Theme and Visual Design,Reload button's focus style is square (Nexus 7)
825085,Firefox for Android,Theme and Visual Design,Lightweight theme based background should be redrawn only when size changes
829079,Firefox for Android,Theme and Visual Design,"Checkboxes for <option>s from <select> list of form hard to see/readable/invisible in menu, thin border/line"
831355,Firefox for Android,Theme and Visual Design,Tappable UI elements should have a focused state
834065,Firefox for Android,Theme and Visual Design,[Tablet] - Dead button in AwesomeScreen
834902,Firefox for Android,Theme and Visual Design,Bigger about:home thumbnails for tablets
837727,Firefox for Android,Theme and Visual Design,"Background image on about:privatebrowsing should be tiled, not stretched."
838628,Firefox for Android,Theme and Visual Design,Empty tab background on Moto Blur
838902,Firefox for Android,Theme and Visual Design,"Loading a page from Awesome bar displays ""x"" in the middle of the url bar"
839297,Firefox for Android,Theme and Visual Design,The lightweight theme sometimes doesn't load on awesomescreen background
841237,Firefox for Android,Theme and Visual Design,ThumbnailView should not have overlapping text
842459,Firefox for Android,Theme and Visual Design,Share colors where possible
851572,Firefox for Android,Theme and Visual Design,[Tablet] - Address bar loses curve when sidebar opens in landscape orientation
852968,Firefox for Android,Theme and Visual Design,Match new colour for active tap highlight in settings and in dialogs
860468,Firefox for Android,Theme and Visual Design,PromptService should show lists in same way
865353,Firefox for Android,Theme and Visual Design,Prefs screen should use lightweight theme
865515,Firefox for Android,Theme and Visual Design,Rotating multi-pane fragments in Settings displays margins incorrectly
867242,Firefox for Android,Theme and Visual Design,Tab counter alignment issue on Nexus 7
869673,Firefox for Android,Theme and Visual Design,Hide the favicon in the toolbar when there's no favicon
870272,Firefox for Android,Theme and Visual Design,While in private browsing mode the Awesomescreen tab titles are not legible if a dark lightweight theme is applied
871674,Firefox for Android,Theme and Visual Design,Follow-up: Display string for datareporting policy based on available space in status notification drop-down
873648,Firefox for Android,Theme and Visual Design,Touching entry in about:addons doesn't highlight entire row
875366,Firefox for Android,Theme and Visual Design,Make dir listings mobile friendly
876867,Firefox for Android,Theme and Visual Design,Style non-spinner input elements in Doorhangers
884903,Firefox for Android,Theme and Visual Design,NativeWindow.menu.add doesn't accept chrome urls
885240,Firefox for Android,Theme and Visual Design,[Tablet] - The character colour in the URL bar when using some themes makes them difficult to be read
885937,Firefox for Android,Theme and Visual Design,BookmarksListView's scrollbar size varies while scrolling
899564,Firefox for Android,Theme and Visual Design,[Tablet][Touchwiz] - Illegible prompt text in hardware selection webrtc-request door-hanger
899573,Firefox for Android,Theme and Visual Design,[Tablet] - Forward button overlapping URL bar highlight
906950,Firefox for Android,Theme and Visual Design,Make private mode theme change via GeckoView.java.frag
910314,Firefox for Android,Theme and Visual Design,Remove gradients on search suggestion prompt
914872,Firefox for Android,Theme and Visual Design,Thumbnails should fade-in
914952,Firefox for Android,Theme and Visual Design,Correctly decode <link> tags containing multiple sizes and handle multiple <link> tags
919904,Firefox for Android,Theme and Visual Design,Accessing synced bookmarks requires 5 clicks on Firefox for Android
927006,Firefox for Android,Theme and Visual Design,Use a split action bar in our phone UI
934028,Firefox for Android,Theme and Visual Design,Page redirects should leave a page mapping breadcrumb trail
935169,Firefox for Android,Theme and Visual Design,Use Java naming conventions in TabMenuStrip
936099,Firefox for Android,Theme and Visual Design,We should use new Android 4.4 full-screen modes to draw content underneath the toolbar and status bar
942425,Firefox for Android,Theme and Visual Design,Menu button click and drag
953203,Firefox for Android,Theme and Visual Design,The favicon bundled with Fennec for AMO is low resolution
958257,Firefox for Android,Theme and Visual Design,Overflow button should always be visible on Android >= 4.4
959203,Firefox for Android,Theme and Visual Design,Experiment: Try using only XXHDPI resources
959259,Firefox for Android,Theme and Visual Design,"On android tablets, I can't hit the target to close a tab"
959754,Firefox for Android,Theme and Visual Design,Style number inputs on Android
962106,Firefox for Android,Theme and Visual Design,Progress bar animation refinements
973861,Firefox for Android,Theme and Visual Design,Submenu arrow of 'Page' menu item should have a disabled design
978453,Firefox for Android,Theme and Visual Design,Themes are distorted in Firefox Android
985168,Firefox for Android,Theme and Visual Design,Tabs v2 redesign
986948,Firefox for Android,Theme and Visual Design,AMO theme picker doesn't make sense with auto-hiding browser toolbar
1006081,Firefox for Android,Theme and Visual Design,Wrap descriptions on grid view items
1010765,Firefox for Android,Theme and Visual Design,Make getting tab thumbnails more reliable
1010766,Firefox for Android,Theme and Visual Design,Get screenshots of about:home for tab thumbnails
1011535,Firefox for Android,Theme and Visual Design,Fennec's Doorhanger animations should follow desktop (again)
1014631,Firefox for Android,Theme and Visual Design,Add badge counts to normal and private tab buttons in TabsTray
1016133,Firefox for Android,Theme and Visual Design,"Explore improvements to interactions for ""Open Link in New/Private Tab"" and ""Switch-to-tab"""
1020738,Firefox for Android,Theme and Visual Design,Normal selected tab stays selected after opening a private tab
1030609,Firefox for Android,Theme and Visual Design,Showing scrolling title bar displays artifact below tab counter
1031109,Firefox for Android,Theme and Visual Design,Consider moving reload button to toolbar
1051810,Firefox for Android,Theme and Visual Design,Kindle Fire HD: Small thumbnails in landscape mode
1058663,Firefox for Android,Theme and Visual Design,[EPIC] [meta] Toolbar refinements/updates on Firefox for Android v2
1058818,Firefox for Android,Theme and Visual Design,[meta] Improved site identity popup
1062978,Firefox for Android,Theme and Visual Design,Update select element styling
1066751,Firefox for Android,Theme and Visual Design,Add pressed color #E1E1E1 to palette
1073614,Firefox for Android,Theme and Visual Design,"Update icons for ""Normal Tabs"" and ""Private tabs"""
1074220,Firefox for Android,Theme and Visual Design,Remove curve from the phone toolbar
1079416,Firefox for Android,Theme and Visual Design,[meta] Improvements to Lightweight Theme support
1082542,Firefox for Android,Theme and Visual Design,Themes are split behind the tabs button and menu button after closing edit mode
1084517,Firefox for Android,Theme and Visual Design,libpng warning: iCCP: Not recognizing known sRGB profile that has been edited
1086911,Firefox for Android,Theme and Visual Design,Update style of about:firefox
1096307,Firefox for Android,Theme and Visual Design,Add tests to prevent regressions with light-weight themes in Firefox for Android
1098544,Firefox for Android,Theme and Visual Design,Add meta theme-color support to toolbar
1100440,Firefox for Android,Theme and Visual Design,Update/Stats & Data Firefox notification icon is low resolution
1100524,Firefox for Android,Theme and Visual Design,Update check mark icon is white on light Android L UI
1104928,Firefox for Android,Theme and Visual Design,Revise LightweightTheme API
1105081,Firefox for Android,Theme and Visual Design,Investigate whether subclasses of Themed* should call super in LWT methods
1108584,Firefox for Android,Theme and Visual Design,Increase height of action bar to match Material Guidelines
